URS0000D6B5CA	ZWD	NC_014614.1/89680-89749	1511	ncRNA	
URS000066589C	ZWD	NC_003894.1/3083-3036	1590	ncRNA	
URS000067F35D	ZWD	NC_002123.1/1928-1989	1590	ncRNA	
URS000068CFF1	ZWD	NC_004944.1/2644-2584	1590	ncRNA	
URS0000710282	ZWD	NC_004942.1/149-209	1599	ncRNA	
URS0000D6D132	ZWD	NC_015214.1/1848461-1848340	1604	ncRNA	
URS00006FEE07	ZWD	NC_004947.1/1907-1800	1613	ncRNA	
URS0000D66961	ZWD	NC_021837.1/2233041-2232991	1639	ncRNA	
URS0000D6C8AA	ZWD	NC_021838.1/1463085-1463035	1639	ncRNA	
URS0000D6C8AA	ZWD	NC_021823.1/738794-738844	1639	ncRNA	
URS0000C826F9	ZWD	NC_014496.1/43791-43683	1641	ncRNA	
URS0000D68CA4	ZWD	NZ_CP010411.1/264770-264829	1682	other	
URS0000D6CFBC	ZWD	NZ_CELR01000001.1/1317833-1317892	1682	other	
URS0000D65C70	ZWD	NZ_NIGS01000005.1/19160-19101	1685	other	
URS0000D677E6	ZWD	NW_001492615.1/502-576	3694	ribozyme	
URS0000D66C43	ZWD	NW_002994277.1/4602428-4602355	3988	ribozyme	
URS0000D67F3F	ZWD	NW_002994292.1/363941-364001	3988	ribozyme	
URS0000D6868D	ZWD	NW_002994292.1/359436-359510	3988	ribozyme	
URS0000D6B2C0	ZWD	NW_002994277.1/2100079-2100015	3988	ribozyme	
URS0000D66A77	ZWD	NW_002994228.1/12025678-12025729	4558	ribozyme	
URS0000D675D1	ZWD	NW_002994233.1/2639815-2639734	4558	ribozyme	
URS0000D688BB	ZWD	NW_002994233.1/24829975-24829920	4558	ribozyme	
URS0000D69167	ZWD	NW_002994228.1/11967025-11967076	4558	ribozyme	
URS0000D691D0	ZWD	NW_002994240.1/11118431-11118512	4558	ribozyme	
URS0000D6959D	ZWD	NW_002994237.1/10778309-10778228	4558	ribozyme	
URS0000D69A90	ZWD	NW_002994229.1/23077811-23077756	4558	ribozyme	
URS0000D6BCE8	ZWD	NW_002994229.1/19739281-19739200	4558	ribozyme	
URS0000D6BE80	ZWD	NW_002994231.1/27821614-27821535	4558	ribozyme	
URS0000D6C74A	ZWD	NW_002994237.1/12249586-12249637	4558	ribozyme	
URS0000D6CDA4	ZWD	NW_002994230.1/12636754-12636673	4558	ribozyme	
URS0000D6D163	ZWD	NW_002994234.1/12208165-12208216	4558	ribozyme	
URS0000D6CBE7	ZWD	NW_002165917.1/19617-19678	6087	ribozyme	
URS0000D6570C	ZWD	NW_003037917.1/450003-449933	6183	ribozyme	
URS0000D65721	ZWD	NW_003038073.1/227992-228064	6183	ribozyme	
URS0000D6574F	ZWD	NW_003038029.1/708035-708107	6183	ribozyme	
URS0000D65755	ZWD	NW_003037796.1/1083913-1083843	6183	ribozyme	
URS0000D6575A	ZWD	NW_003037814.1/359266-359195	6183	ribozyme	
URS0000D65773	ZWD	NW_003038482.1/59630-59773	6183	ribozyme	
URS0000D65775	ZWD	NW_003038126.1/148967-149025	6183	ribozyme	
URS0000D657AE	ZWD	NW_003038022.1/459760-459830	6183	ribozyme	
URS0000D657B7	ZWD	NW_003023305.1/3910-3841	6183	ribozyme	
URS0000D657BA	ZWD	NW_003037798.1/609423-609492	6183	ribozyme	
URS0000D657E8	ZWD	NW_003037792.1/236460-236529	6183	ribozyme	
URS0000D657F5	ZWD	NW_003037824.1/297409-297339	6183	ribozyme	
URS0000D6583A	ZWD	NW_003037830.1/154128-154059	6183	ribozyme	
URS0000D65851	ZWD	NW_003027906.1/335-266	6183	ribozyme	
URS0000D6585B	ZWD	NW_003038038.1/316559-316629	6183	ribozyme	
URS0000D65867	ZWD	NW_003037844.1/120017-120088	6183	ribozyme	
URS0000D65874	ZWD	NW_003037974.1/26235-26378	6183	ribozyme	
URS0000D6589B	ZWD	NW_003037907.1/461859-461789	6183	ribozyme	
URS0000D658BA	ZWD	NW_003023193.1/795-864	6183	ribozyme	
URS0000D658C4	ZWD	NW_003037827.1/741581-741638	6183	ribozyme	
URS0000D658DF	ZWD	NW_003038030.1/28371-28441	6183	ribozyme	
URS0000D658E8	ZWD	NW_003037943.1/767766-767837	6183	ribozyme	
URS0000D658EB	ZWD	NW_003038512.1/259291-259360	6183	ribozyme	
URS0000D6590F	ZWD	NW_003037819.1/868177-868107	6183	ribozyme	
URS0000D65913	ZWD	NW_003026658.1/1061-991	6183	ribozyme	
URS0000D65917	ZWD	NW_003037994.1/504540-504609	6183	ribozyme	
URS0000D6591B	ZWD	NW_003021617.1/1661-1518	6183	ribozyme	
URS0000D6591B	ZWD	NW_003037793.1/3411498-3411355	6183	ribozyme	
URS0000D6592B	ZWD	NW_003037924.1/650173-650104	6183	ribozyme	
URS0000D65943	ZWD	NW_003026562.1/13365-13435	6183	ribozyme	
URS0000D65948	ZWD	NW_003037808.1/1700911-1700982	6183	ribozyme	
URS0000D65964	ZWD	NW_003037840.1/1021183-1021254	6183	ribozyme	
URS0000D659CF	ZWD	NW_003037932.1/790304-790375	6183	ribozyme	
URS0000D659DC	ZWD	NW_003030736.1/645-788	6183	ribozyme	
URS0000D659EC	ZWD	NW_003038034.1/203379-203307	6183	ribozyme	
URS0000D65A0B	ZWD	NW_003039129.1/43753-43823	6183	ribozyme	
URS0000D65A48	ZWD	NW_003037835.1/667619-667762	6183	ribozyme	
URS0000D65A5C	ZWD	NW_003037970.1/344941-345011	6183	ribozyme	
URS0000D65A65	ZWD	NW_003037805.1/188075-188006	6183	ribozyme	
URS0000D65A67	ZWD	NW_003037841.1/714519-714662	6183	ribozyme	
URS0000D65A6C	ZWD	NW_003038041.1/152270-152340	6183	ribozyme	
URS0000D65A80	ZWD	NW_003037897.1/206227-206085	6183	ribozyme	
URS0000D65A91	ZWD	NW_003039127.1/527130-527200	6183	ribozyme	
URS0000D65AA6	ZWD	NW_003027626.1/150-293	6183	ribozyme	
URS0000D65AF6	ZWD	NW_003037859.1/610189-610119	6183	ribozyme	
URS0000D65AFE	ZWD	NW_003037917.1/624802-624872	6183	ribozyme	
URS0000D65B02	ZWD	NW_003037862.1/559856-559995	6183	ribozyme	
URS0000D65B2A	ZWD	NW_003038425.1/18799-18868	6183	ribozyme	
URS0000D65B46	ZWD	NW_003035013.1/113-183	6183	ribozyme	
URS0000D65B49	ZWD	NW_003038083.1/650694-650763	6183	ribozyme	
URS0000D65B6F	ZWD	NW_003037813.1/1627076-1627219	6183	ribozyme	
URS0000D65B73	ZWD	NW_003037865.1/44287-44144	6183	ribozyme	
URS0000D65B79	ZWD	NW_003037981.1/907214-907144	6183	ribozyme	
URS0000D65BB9	ZWD	NW_003037994.1/498967-498824	6183	ribozyme	
URS0000D65BC8	ZWD	NW_003037823.1/339165-339308	6183	ribozyme	
URS0000D65BD5	ZWD	NW_003038152.1/107648-107578	6183	ribozyme	
URS0000D65BE2	ZWD	NW_003037943.1/590625-590555	6183	ribozyme	
URS0000D65BE4	ZWD	NW_003037853.1/766177-766107	6183	ribozyme	
URS0000D65BF1	ZWD	NW_003037862.1/409315-409384	6183	ribozyme	
URS0000D65BF9	ZWD	NW_003037917.1/324166-324096	6183	ribozyme	
URS0000D65C1F	ZWD	NW_003037805.1/487815-487958	6183	ribozyme	
URS0000D65C2E	ZWD	NW_003038161.1/419582-419512	6183	ribozyme	
URS0000D65C55	ZWD	NW_003026486.1/176403-176546	6183	ribozyme	
URS0000D65CB9	ZWD	NW_003037839.1/759640-759710	6183	ribozyme	
URS0000D65CF7	ZWD	NW_003038015.1/82532-82389	6183	ribozyme	
URS0000D65CFA	ZWD	NW_003038087.1/613412-613483	6183	ribozyme	
URS0000D65D04	ZWD	NW_003037811.1/595087-595156	6183	ribozyme	
URS0000D65D3C	ZWD	NW_003038255.1/5589-5519	6183	ribozyme	
URS0000D65D6A	ZWD	NW_003038156.1/423186-423043	6183	ribozyme	
URS0000D65D71	ZWD	NW_003038257.1/424511-424654	6183	ribozyme	
URS0000D65D85	ZWD	NW_003037822.1/183970-183901	6183	ribozyme	
URS0000D65DBC	ZWD	NW_003037818.1/1407524-1407455	6183	ribozyme	
URS0000D65DD2	ZWD	NW_003020184.1/521-589	6183	ribozyme	
URS0000D65DFF	ZWD	NW_003038087.1/230657-230587	6183	ribozyme	
URS0000D65E04	ZWD	NW_003037844.1/130033-130102	6183	ribozyme	
URS0000D65E08	ZWD	NW_003037818.1/230494-230436	6183	ribozyme	
URS0000D65E85	ZWD	NW_003038146.1/102873-102803	6183	ribozyme	
URS0000D65E9C	ZWD	NW_003037937.1/363574-363502	6183	ribozyme	
URS0000D65ECA	ZWD	NW_003038107.1/85759-85616	6183	ribozyme	
URS0000D65EFD	ZWD	NW_003037847.1/519454-519381	6183	ribozyme	
URS0000D65F0D	ZWD	NW_003037992.1/248742-248812	6183	ribozyme	
URS0000D65F2A	ZWD	NW_003026403.1/1112-1172	6183	ribozyme	
URS0000D65F79	ZWD	NW_003021403.1/918-987	6183	ribozyme	
URS0000D66030	ZWD	NW_003038031.1/233299-233369	6183	ribozyme	
URS0000D66056	ZWD	NW_003037835.1/323903-323973	6183	ribozyme	
URS0000D66076	ZWD	NW_003038157.1/3297-3441	6183	ribozyme	
URS0000D660AB	ZWD	NW_003021211.1/351-282	6183	ribozyme	
URS0000D660B2	ZWD	NW_003026488.1/120936-120866	6183	ribozyme	
URS0000D66105	ZWD	NW_003037944.1/492920-492990	6183	ribozyme	
URS0000D66132	ZWD	NW_003037808.1/1650571-1650714	6183	ribozyme	
URS0000D66154	ZWD	NW_003038506.1/256125-256056	6183	ribozyme	
URS0000D66159	ZWD	NW_003025727.1/1233-1163	6183	ribozyme	
URS0000D66182	ZWD	NW_003037970.1/509857-509787	6183	ribozyme	
URS0000D66195	ZWD	NW_003038013.1/43654-43585	6183	ribozyme	
URS0000D661A0	ZWD	NW_003038020.1/505526-505383	6183	ribozyme	
URS0000D661B7	ZWD	NW_003026557.1/23320-23390	6183	ribozyme	
URS0000D661C3	ZWD	NW_003037973.1/190736-190806	6183	ribozyme	
URS0000D661C4	ZWD	NW_003037800.1/1548967-1549037	6183	ribozyme	
URS0000D661D4	ZWD	NW_003037806.1/1651335-1651262	6183	ribozyme	
URS0000D661E9	ZWD	NW_003038073.1/19848-19918	6183	ribozyme	
URS0000D661FA	ZWD	NW_003037815.1/787902-787834	6183	ribozyme	
URS0000D6621F	ZWD	NW_003038209.1/82888-82958	6183	ribozyme	
URS0000D66233	ZWD	NW_003037921.1/308485-308414	6183	ribozyme	
URS0000D66244	ZWD	NW_003037821.1/370208-370138	6183	ribozyme	
URS0000D6625D	ZWD	NW_003037818.1/640790-640860	6183	ribozyme	
URS0000D6626B	ZWD	NW_003037936.1/509679-509810	6183	ribozyme	
URS0000D6627C	ZWD	NW_003037795.1/944209-944280	6183	ribozyme	
URS0000D66288	ZWD	NW_003037854.1/1323655-1323512	6183	ribozyme	
URS0000D66293	ZWD	NW_003038080.1/598682-598751	6183	ribozyme	
URS0000D6629D	ZWD	NW_003026515.1/204417-204487	6183	ribozyme	
URS0000D662C1	ZWD	NW_003037880.1/154429-154360	6183	ribozyme	
URS0000D662C8	ZWD	NW_003038037.1/1645236-1645305	6183	ribozyme	
URS0000D662D3	ZWD	NW_003028773.1/379-310	6183	ribozyme	
URS0000D662D4	ZWD	NW_003038234.1/88842-88913	6183	ribozyme	
URS0000D662F0	ZWD	NW_003037917.1/436503-436646	6183	ribozyme	
URS0000D662F1	ZWD	NW_003037924.1/365283-365140	6183	ribozyme	
URS0000D66351	ZWD	NW_003037814.1/1153347-1153417	6183	ribozyme	
URS0000D66352	ZWD	NW_003038037.1/203820-203891	6183	ribozyme	
URS0000D66353	ZWD	NW_003037913.1/938741-938811	6183	ribozyme	
URS0000D66376	ZWD	NW_003026456.1/1140806-1140876	6183	ribozyme	
URS0000D66395	ZWD	NW_003037806.1/722434-722503	6183	ribozyme	
URS0000D6639F	ZWD	NW_003037872.1/760407-760477	6183	ribozyme	
URS0000D663C2	ZWD	NW_003038130.1/110675-110605	6183	ribozyme	
URS0000D663F1	ZWD	NW_003026475.1/6712-6643	6183	ribozyme	
URS0000D66419	ZWD	NW_003037834.1/312530-312600	6183	ribozyme	
URS0000D6643F	ZWD	NW_003037829.1/1217985-1217842	6183	ribozyme	
URS0000D6646F	ZWD	NW_003037875.1/320942-320799	6183	ribozyme	
URS0000D6648D	ZWD	NW_003037793.1/2723801-2723731	6183	ribozyme	
URS0000D6649B	ZWD	NW_003037761.1/284-354	6183	ribozyme	
URS0000D6649C	ZWD	NW_003037994.1/534063-533993	6183	ribozyme	
URS0000D664B3	ZWD	NW_003037912.1/872171-872314	6183	ribozyme	
URS0000D664FB	ZWD	NW_003037837.1/1001860-1001791	6183	ribozyme	
URS0000D66500	ZWD	NW_003037958.1/276610-276753	6183	ribozyme	
URS0000D66508	ZWD	NW_003037890.1/1134913-1134982	6183	ribozyme	
URS0000D66522	ZWD	NW_003026475.1/45422-45491	6183	ribozyme	
URS0000D66523	ZWD	NW_003037926.1/226647-226578	6183	ribozyme	
URS0000D66545	ZWD	NW_003038027.1/186046-185903	6183	ribozyme	
URS0000D6655C	ZWD	NW_003037858.1/703077-702935	6183	ribozyme	
URS0000D6657E	ZWD	NW_003038020.1/452221-452365	6183	ribozyme	
URS0000D6657F	ZWD	NW_003026611.1/31463-31533	6183	ribozyme	
URS0000D66586	ZWD	NW_003037890.1/1042005-1041935	6183	ribozyme	
URS0000D665E5	ZWD	NW_003037928.1/122259-122329	6183	ribozyme	
URS0000D66606	ZWD	NW_003037917.1/328737-328667	6183	ribozyme	
URS0000D66657	ZWD	NW_003037955.1/8186-8116	6183	ribozyme	
URS0000D66685	ZWD	NW_003037791.1/552200-552130	6183	ribozyme	
URS0000D66690	ZWD	NW_003037799.1/723791-723861	6183	ribozyme	
URS0000D66694	ZWD	NW_003037909.1/27073-27143	6183	ribozyme	
URS0000D666B8	ZWD	NW_003037901.1/782575-782506	6183	ribozyme	
URS0000D666CA	ZWD	NW_003026595.1/19123-19193	6183	ribozyme	
URS0000D666D9	ZWD	NW_003037973.1/138354-138424	6183	ribozyme	
URS0000D666F7	ZWD	NW_003037858.1/609052-608982	6183	ribozyme	
URS0000D66712	ZWD	NW_003038140.1/172549-172478	6183	ribozyme	
URS0000D6672D	ZWD	NW_003026605.1/19554-19484	6183	ribozyme	
URS0000D66731	ZWD	NW_003038077.1/21374-21444	6183	ribozyme	
URS0000D66740	ZWD	NW_003026517.1/522915-522985	6183	ribozyme	
URS0000D6674C	ZWD	NW_003035642.1/27433-27502	6183	ribozyme	
URS0000D6674E	ZWD	NW_003037863.1/549256-549325	6183	ribozyme	
URS0000D66758	ZWD	NW_003037888.1/301508-301438	6183	ribozyme	
URS0000D66770	ZWD	NW_003039129.1/88172-88242	6183	ribozyme	
URS0000D6678D	ZWD	NW_003037979.1/805770-805627	6183	ribozyme	
URS0000D667B0	ZWD	NW_003038156.1/417091-417234	6183	ribozyme	
URS0000D667B5	ZWD	NW_003038160.1/88502-88571	6183	ribozyme	
URS0000D667D6	ZWD	NW_003037800.1/1721188-1721258	6183	ribozyme	
URS0000D667E1	ZWD	NW_003037909.1/849708-849777	6183	ribozyme	
URS0000D66864	ZWD	NW_003037798.1/1578039-1577969	6183	ribozyme	
URS0000D66889	ZWD	NW_003026458.1/623589-623736	6183	ribozyme	
URS0000D668AF	ZWD	NW_003037889.1/1001734-1001802	6183	ribozyme	
URS0000D668B9	ZWD	NW_003026510.1/133471-133401	6183	ribozyme	
URS0000D668F8	ZWD	NW_003037891.1/1022411-1022340	6183	ribozyme	
URS0000D66909	ZWD	NW_003037816.1/979684-979827	6183	ribozyme	
URS0000D6690E	ZWD	NW_003038030.1/495304-495231	6183	ribozyme	
URS0000D6693D	ZWD	NW_003038226.1/100413-100270	6183	ribozyme	
URS0000D66945	ZWD	NW_003026488.1/17312-17382	6183	ribozyme	
URS0000D66973	ZWD	NW_003038014.1/413484-413414	6183	ribozyme	
URS0000D6697B	ZWD	NW_003037871.1/149633-149563	6183	ribozyme	
URS0000D669A7	ZWD	NW_003038154.1/190903-190833	6183	ribozyme	
URS0000D669AC	ZWD	NW_003037829.1/30205-30136	6183	ribozyme	
URS0000D669AE	ZWD	NW_003023026.1/1387-1317	6183	ribozyme	
URS0000D669B7	ZWD	NW_003037831.1/1723816-1723885	6183	ribozyme	
URS0000D669D0	ZWD	NW_003037938.1/569755-569685	6183	ribozyme	
URS0000D66A0B	ZWD	NW_003035578.1/21006-20936	6183	ribozyme	
URS0000D66A3F	ZWD	NW_003037962.1/502218-502148	6183	ribozyme	
URS0000D66A40	ZWD	NW_003037875.1/484415-484484	6183	ribozyme	
URS0000D66A4B	ZWD	NW_003037905.1/157572-157504	6183	ribozyme	
URS0000D66A4C	ZWD	NW_003037946.1/274443-274300	6183	ribozyme	
URS0000D66A4D	ZWD	NW_003037807.1/132236-132112	6183	ribozyme	
URS0000D66A51	ZWD	NW_003038249.1/162654-162724	6183	ribozyme	
URS0000D66A55	ZWD	NW_003037844.1/652244-652313	6183	ribozyme	
URS0000D66A66	ZWD	NW_003037952.1/4228-4286	6183	ribozyme	
URS0000D66A70	ZWD	NW_003038250.1/200773-200842	6183	ribozyme	
URS0000D66AAE	ZWD	NW_003038239.1/33505-33575	6183	ribozyme	
URS0000D66ADA	ZWD	NW_003037788.1/215180-215250	6183	ribozyme	
URS0000D66AEF	ZWD	NW_003037884.1/672804-672873	6183	ribozyme	
URS0000D66AF4	ZWD	NW_003026465.1/461176-461319	6183	ribozyme	
URS0000D66AF5	ZWD	NW_003034283.1/927-997	6183	ribozyme	
URS0000D66B02	ZWD	NW_003032160.1/366-297	6183	ribozyme	
URS0000D66B18	ZWD	NW_003038026.1/35442-35372	6183	ribozyme	
URS0000D66B1A	ZWD	NW_003038058.1/26145-26212	6183	ribozyme	
URS0000D66B68	ZWD	NW_003037909.1/290362-290293	6183	ribozyme	
URS0000D66B6C	ZWD	NW_003026512.1/248490-248560	6183	ribozyme	
URS0000D66B7D	ZWD	NW_003026495.1/15355-15285	6183	ribozyme	
URS0000D66B81	ZWD	NW_003026481.1/68591-68660	6183	ribozyme	
URS0000D66BC6	ZWD	NW_003037851.1/570022-569953	6183	ribozyme	
URS0000D66C09	ZWD	NW_003037828.1/459197-459127	6183	ribozyme	
URS0000D66C19	ZWD	NW_003038218.1/83504-83575	6183	ribozyme	
URS0000D66C21	ZWD	NW_003037811.1/392459-392530	6183	ribozyme	
URS0000D66C41	ZWD	NW_003037832.1/937530-937673	6183	ribozyme	
URS0000D66C45	ZWD	NW_003021211.1/1034-964	6183	ribozyme	
URS0000D66C5D	ZWD	NW_003037822.1/1280592-1280523	6183	ribozyme	
URS0000D66C67	ZWD	NW_003037908.1/924975-924905	6183	ribozyme	
URS0000D66C6B	ZWD	NW_003038010.1/208441-208584	6183	ribozyme	
URS0000D66C7C	ZWD	NW_003038076.1/181840-181909	6183	ribozyme	
URS0000D66C9B	ZWD	NW_003033918.1/2107-2176	6183	ribozyme	
URS0000D66CA8	ZWD	NW_003037772.1/12180-12108	6183	ribozyme	
URS0000D66CC3	ZWD	NW_003038086.1/654528-654459	6183	ribozyme	
URS0000D66CDD	ZWD	NW_003037912.1/371680-371610	6183	ribozyme	
URS0000D66CF7	ZWD	NW_003037797.1/1510350-1510420	6183	ribozyme	
URS0000D66D18	ZWD	NW_003037913.1/896326-896257	6183	ribozyme	
URS0000D66D1A	ZWD	NW_003037862.1/150259-150328	6183	ribozyme	
URS0000D66D2A	ZWD	NW_003027589.1/642-573	6183	ribozyme	
URS0000D66D31	ZWD	NW_003026481.1/33731-33662	6183	ribozyme	
URS0000D66D4A	ZWD	NW_003038070.1/251620-251689	6183	ribozyme	
URS0000D66D79	ZWD	NW_003031861.1/690-833	6183	ribozyme	
URS0000D66D87	ZWD	NW_003037807.1/311358-311427	6183	ribozyme	
URS0000D66D8F	ZWD	NW_003038257.1/209420-209352	6183	ribozyme	
URS0000D66D93	ZWD	NW_003037961.1/80132-80063	6183	ribozyme	
URS0000D66DA6	ZWD	NW_003037940.1/605559-605486	6183	ribozyme	
URS0000D66DF7	ZWD	NW_003037935.1/123560-123629	6183	ribozyme	
URS0000D66E01	ZWD	NW_003038474.1/18984-18914	6183	ribozyme	
URS0000D66E05	ZWD	NW_003026616.1/257688-257544	6183	ribozyme	
URS0000D66E13	ZWD	NW_003026456.1/595378-595309	6183	ribozyme	
URS0000D66E15	ZWD	NW_003026515.1/181566-181496	6183	ribozyme	
URS0000D66E35	ZWD	NW_003037827.1/1026470-1026400	6183	ribozyme	
URS0000D66E44	ZWD	NW_003038147.1/18710-18853	6183	ribozyme	
URS0000D66E6B	ZWD	NW_003037945.1/953383-953312	6183	ribozyme	
URS0000D66E6F	ZWD	NW_003026602.1/49185-49115	6183	ribozyme	
URS0000D66E9B	ZWD	NW_003037910.1/232542-232613	6183	ribozyme	
URS0000D66EAC	ZWD	NW_003037945.1/25391-25460	6183	ribozyme	
URS0000D66EAD	ZWD	NW_003037836.1/688761-688832	6183	ribozyme	
URS0000D66EC6	ZWD	NW_003037804.1/899050-899120	6183	ribozyme	
URS0000D66EE2	ZWD	NW_003026510.1/240208-240277	6183	ribozyme	
URS0000D66EF4	ZWD	NW_003037942.1/5089-5017	6183	ribozyme	
URS0000D66EFD	ZWD	NW_003038097.1/7633-7692	6183	ribozyme	
URS0000D66F00	ZWD	NW_003026603.1/96547-96618	6183	ribozyme	
URS0000D66F1D	ZWD	NW_003037833.1/632643-632573	6183	ribozyme	
URS0000D66F1E	ZWD	NW_003037865.1/60659-60729	6183	ribozyme	
URS0000D66F2C	ZWD	NW_003022156.1/1725-1656	6183	ribozyme	
URS0000D66F36	ZWD	NW_003038163.1/632888-632958	6183	ribozyme	
URS0000D66F4A	ZWD	NW_003037794.1/153395-153325	6183	ribozyme	
URS0000D66F8B	ZWD	NW_003026602.1/101125-101055	6183	ribozyme	
URS0000D66F98	ZWD	NW_003038242.1/107306-107237	6183	ribozyme	
URS0000D66FAD	ZWD	NW_003028248.1/1525-1455	6183	ribozyme	
URS0000D66FB9	ZWD	NW_003026478.1/72034-72104	6183	ribozyme	
URS0000D66FC9	ZWD	NW_003038077.1/86941-86798	6183	ribozyme	
